# Global Carbon Budget 2018 — National_Carbon_Emissions_2018v1.0.xlsx  — Territorial Emissions
#
# Fossil fuels and cement production emissions by country (territorial, GCB)
# All values in million tonnes of carbon per year. For values in million tonnes of CO2 per year, multiply the values below by 3.664
# 1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2
# Cite as: UNFCCC (June 2017) and CDIAC
# Source of UNFCCC data: http://unfccc.int/national_reports/annex_i_ghg_inventories/national_inventories_submissions/items/8108.php; accessed June 2018
# Source of CDIAC data: Cite as: Boden, T. A., Marland, G., and Andres, R. J.: Global, Regional, and National Fossil-Fuel CO2 Emissions, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tenn., U.S.A., doi 10.3334/CDIAC/00001_V2017, 2017; available at: http://cdiac.ess-dive.lbl.gov/trends/emis/overview_2014.html
# Methods: By default, the 1959-2014 estimates for fossil fuels and cement are from the Carbon Dioxide Information Analysis Center (CDIAC)
# Where available (42 countries) the national estimates reported by countries to the UNFCCC during 1990-2016 are overwritten (data in green).
# 2017 (and for some countries 2015-2017) estimates are preliminary and are based on energy statistics published by BP (data in red). https://www.bp.com/content/dam/bp/en/corporate/pdf/energy-economics/statistical-review/bp-15stats-review-2018-full-report.pdf
# Cement emissions are updated from Andrews (2018) https://www.earth-syst-sci-data.net/10/195/2018/
# (1) National estimates include emissions from fossil fuel combustion and oxidation and cement production and excludes emissions from bunker fuels. World totals include emissions from bunker fuels.
# (2) Bunker fuels: Emissions from fuels used for international aviation and maritime transport
# (3) The disaggregations of regions (e.g. the former Soviet Union prior to 1992) are based on the shares of emissions in the first year after the countries are disaggregated (e.g., 1992 for the Former Soviet).
# (4) The statistical difference presented on column HX is the difference between the world emissions and the sum of the emissions for each countries and for the bunker fuels.
# MtC/yr
# Generated with openclimatedata 0.40.1 from the GCB Excel file 'National_Carbon_Emissions_2018v1.0.xlsx' from https://doi.org/10.18160/gcp-2018 
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia (Republic of),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Romania,Russian Federation,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU28,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
1959,0.10495944881889764,0.394,1.5439456692913387,,0.16882968503937007,,0.008,13.359388503937007,0.6536920259045679,0.1963348519362187,22.846112755905512,7.617331732283465,6.311177551344847,0.07100000000000001,0.358,0.5021850439548137,0.041,9.809140877454318,24.102101417322835,0.011,0.028,0.037,,0.147745440913355,1.3147168612384328,,10.648766456692913,,0.089,5.355418503937008,0.002,0.010628571428571428,0.058,50.34971456692914,0.0049918897637795286,0.027,0.017,3.467075433070866,196.54807496062992,4.390499606299213,0.003,0.051000000000000004,,0.105,0.149,1.4331116969219442,4.275310629921259,2.843665192167633,0.2269107874015748,25.34710024194383,5.421875118110236,0.7366188188976378,7.105467165354331,0.01,0.003,0.3037891338582678,0.35282968503937007,3.468029212598425,0.1649107874015748,0.013000000000000001,,2.6795369120368147,0.09197566929133859,0.027,,0.054,3.6997104724409446,71.58555811023622,0.008,0.006,0.005,1.7207307124630993,206.2758137007874,0.361,2.2164103937007873,0.064,0.004,0.33787023622047246,0.043000000000000003,0.004,0.151,0.06895944881889764,0.15999188976377954,0.7378459055118111,11.436418503937007,0.3379107874015748,29.972367102179714,6.5126188188976375,1.9962700787401575,3.36031062992126,6.978359291338583,1.52914031496063,25.678112047244092,0.5017810236220472,52.57095716535433,0.17887834645669293,29.404258945309913,0.6026512598425198,,1.037,1.258233258990153,0.021,1.5870429022603163,0.6681808661417323,,0.039,0.11800000000000001,,2.484775558213593,2.8437891338582677,0.01,0.9413286065003115,0.10200000000000001,0.1254817782210765,0.8687891338582677,,0.013000000000000001,0.106,,0.009000000000000001,0.061,15.908015433070867,0.367,0.16742470086768144,,0.9194485039370079,0.4897648031496063,0.7579594488188977,,,0.018000000000000002,18.318231968503937,0.161,2.816383622047244,0.13095944881889765,0.006,0.972862125984252,,3.2227510236220476,,,2.707711963919202,,0.2708945669291339,0.044,0.08298377952755906,1.969359291338583,1.9721970866141734,0.2589675590551181,51.763136299212604,2.177864566929134,0.05,0.07599188976377953,3.062602598425197,2.3737285659811804,0.031083333333333334,0.34180312335958,13.821853228346457,233.29355031711498,0.02037142857142857,,0.003,0.33025451498279357,0.004,0.002,0.5059188976377953,0.10581346456692914,3.7926385841641683,,0.064,0.491,8.10471731711129,1.0895697148260033,0.003,0.024,25.78408031496063,14.213682125984253,0.5608945669291339,,0.009000000000000001,0.003,0.1,0.001,11.568885669291339,4.530039763779528,0.6075052755905511,2.9998240157480316,0.8207733556225723,0.9064403937007873,,0.015,0.002,0.8438053543307087,0.4335133858267716,4.692085984251968,3.706015892395793,,,0.11291078740157481,70.7414126020718,0.003,149.1828962992126,0.188,770.4707156963267,1.197537716535433,12.544149026773065,,17.780931889763778,1.8025782677165356,,0.71,1.24666091460802,1.701200378037045,1886.2283946123707,472.7814675632525,1586.1701495672842,772.8397126083394,675.3817570992194,40.349657007874015,365.60891180799155,10.950272519685038,1006.3273997894155,19.31433905511811,836.8014456963267,25.894496377952755,53.759339921259844,58.23400000000002,36.13400000000037,2453.3778621756232
1960,0.11295944881889765,0.552,1.678832125984252,,0.14982157480314962,,0.01,13.309088425196851,0.6805612878892573,0.16882118451025058,24.04991811023622,8.401877559055118,6.570853381724403,0.112,0.157,0.603685914251658,0.047,10.212650486659621,24.81115818897638,0.012,0.044,0.043000000000000003,,0.12704092062617933,1.4360970458420699,,12.787068976377952,,0.091,6.078248188976378,0.012,0.009942857142857144,0.064,52.59720929133859,0.005991889763779529,0.024,0.015,3.678075433070866,212.60356598425196,4.473386062992126,0.003,0.061,,0.134,0.126,1.5654321841233776,3.7355620472440947,2.4451640722874046,0.24190267716535435,27.033491565089747,6.492477716535434,0.6327810236220472,8.119410393700788,0.011,0.003,0.2838134645669292,0.4807810236220473,4.375745354330708,0.16890267716535434,0.006,,2.789764783875219,0.09596755905511811,0.016,,0.053,4.117613149606299,74.06136346456692,0.01,0.036000000000000004,0.005,1.7915065071403726,222.14798322834645,0.399,2.5631914173228347,0.061,0.006,0.3668783464566929,0.112,0.005,0.18,0.0779432283464567,0.16795944881889766,0.8058377952755906,12.37126440944882,0.3309188976377953,32.90830826938044,5.836570157480315,2.253318740157481,3.0481808661417324,10.196124094488189,1.763107874015748,29.804335905511813,0.4007648031496063,63.45514212598425,0.2028215748031496,30.613878298736417,0.6616107086614174,,2.128,1.309922218347479,0.022,1.6523254917938126,0.7030592125984252,,0.045,0.189,,2.586910213395088,3.1407648031496067,0.014,1.028235388956066,0.109,0.1196418454344442,1.1466837007874018,,0.033,0.093,,0.01,0.049,17.208593700787404,0.353,0.1828819407258463,,0.9923592913385827,0.5137566929133858,0.7409513385826771,,,0.022,20.043012992125984,0.23500000000000001,3.1473187401574805,0.1449675590551181,0.008,0.9288134645669291,,3.5717266929133857,,,3.2550326684255078,,0.2718783464566929,0.049,0.08298377952755906,2.228334960629921,2.2721240944881886,0.2739594488188976,54.46972511811023,2.241678031496063,0.048,0.074,3.422521496062992,2.4752986200813205,0.030916666666666665,0.3399535695538058,14.572634251968504,242.89928302871323,0.019057142857142856,,0.004,0.28397382257616555,0.004,0.003,0.7299026771653544,0.22581346456692913,4.142800556117493,,0.195,0.38,8.643936702626792,1.1901674326889375,0.003,0.023,26.704015433070865,13.33667401574803,0.6159026771653544,,0.01,0.003,0.11800000000000001,0.009000000000000001,13.41990188976378,5.320650472440946,0.8784647244094489,3.2406942519685042,0.8545190774771098,1.012416062992126,,0.018000000000000002,0.003,0.7038053543307088,0.470553937007874,4.584753464566929,3.858446682555722,,,0.11491889763779528,73.64095865106637,0.003,159.3941096062992,0.226,788.1605982295217,1.1775458267716536,13.05991079810364,,15.561361732283466,2.0425539370078742,,0.991,1.1886534907086905,1.6220396244867865,1978.778880093918,506.42714410304427,1666.4401400523852,818.7658841445774,721.9400585310732,42.73118661417322,400.3920258914335,9.79747527559055,1067.7495603122272,24.638552362204724,858.0374012216478,27.505236850393704,54.35058566929135,65.022,18.148000000000522,2568.376024196962
1961,0.1339513385826772,0.622,1.652815905511811,,0.12382968503937009,,0.013000000000000001,13.953796456692913,0.7018126461205976,0.17618792710706152,24.700845118110237,8.685601811023622,6.776249098433916,0.149,0.483,0.6251117048503172,0.053,10.531809611640531,25.299752677165355,0.01,0.035,0.048,,0.1325845244353217,1.5052901666753378,,13.412801338582678,,0.083,7.081069763779528,0.025,0.01302857142857143,0.078,52.94778755905512,0.005991889763779529,0.024,0.014,3.946026771653543,150.3707798425197,4.9662400787401575,0.003,0.073,,0.134,0.151,1.6409154396995222,3.3210429921259843,2.5518621408963096,0.23589456692913385,29.341252234371304,7.212502047244095,0.642845905511811,8.652256299212599,0.012,0.003,0.28074047244094485,0.4487566929133859,4.657729133858268,0.1589188976377953,0.006,,2.8769505091046366,0.09296755905511812,0.031,,0.046,4.072515826771653,76.79403338582676,0.016,0.045,0.006,1.847486749521511,227.84924196850395,0.367,2.6769724409448816,0.08,0.005,0.38386212598425196,0.168,0.008,0.201,0.08095133858267717,0.2009513385826772,0.9197972440944882,13.354231968503937,0.2979188976377953,35.58758910025817,7.096505275590551,2.3769700000000005,3.371343070866142,9.964180866141733,1.9270673228346458,33.9451137007874,0.5807648031496063,77.17983070866143,0.26675669291338583,31.5706385785566,0.6546350393700787,0.002,2.722,1.350802372509011,0.031,1.7039611623895778,0.7310348818897637,,0.044,0.326,,2.6676902984560726,3.1607485826771655,0.019,1.0777733318676488,0.097,0.10189078416322264,1.2786350393700787,,0.032,0.08,,0.013000000000000001,0.051000000000000004,17.805650472440945,0.38,0.1916927589845276,,1.0293025196850394,0.7177648031496063,0.7069594488188976,,,0.022,20.6928994488189,0.242,3.208278188976378,0.15295944881889764,0.015,1.121602598425197,,3.6395969291338583,,,3.370517665228423,,0.3008783464566929,0.055,0.09898377952755906,2.3563430708661417,2.377872677165354,0.2839513385826772,56.55988165354331,2.47762937007874,0.044,0.077,3.943424173228346,2.55617736183489,0.0315,0.3464107874015748,15.206350393700788,250.4982967397038,0.02497142857142857,,0.005,0.29636540756130736,0.005,0.003,0.9738864566929134,0.22179724409448817,4.342465243708758,,0.079,0.5710000000000001,9.381851623896415,1.2475361462062466,0.004,0.024,27.871137086614173,14.630692677165355,0.6369107874015748,,0.013000000000000001,0.003,0.117,0.001,13.318642362204724,5.556025984251968,0.8354079527559055,3.4193374015748033,0.8812096027366496,1.1301078740157482,,0.025,0.003,1.2548945669291338,0.48163503937007873,4.732761574803149,3.97901197337669,,,0.11092700787401574,75.93296143552845,0.003,160.64814448818896,0.192,785.30836465785,1.123570157480315,13.46784335615006,,14.159329291338583,2.177497165354331,,0.727,1.0122696295610931,1.3813529721024558,2026.6071855227965,457.73554132245346,1704.2308706044994,780.1118562407509,747.6531738708165,44.21240559055118,360.0753838713641,10.367964330708663,1104.436182331784,25.787065748031495,856.1548026893461,28.227123307086615,55.067798976377944,71.845,23.536000000000314,2579.72372684525
1962,0.18793511811023625,0.672,1.5450348818897637,,0.32181346456692916,,0.028,14.639772125984253,0.7365557476382142,0.1934886104783599,25.87976401574803,9.242626141732284,7.111926905562489,0.198,0.434,0.6868875248169948,0.07100000000000001,11.05345123732469,26.751720236220475,0.019,0.037,0.043000000000000003,,0.14560359398709546,1.5446936923071526,,14.637403937007873,0.001,0.101,8.37991566929134,0.023,0.012,0.084,56.49311440944882,0.0049918897637795286,0.02,0.023,4.559872677165354,119.90777984251969,5.300077874015749,0.003,0.065,,0.15,0.16,1.6838304452403345,3.86314031496063,2.8024409383869195,0.24689456692913386,31.26782669856223,8.375380393700787,0.5927810236220472,10.068199527559054,0.013000000000000001,0.003,0.33873236220472447,0.4267648031496063,5.068534488188976,0.17692700787401575,0.006,,3.0194480425893695,0.10795133858267716,0.032,,0.063,4.582499606299212,81.5683788976378,0.013000000000000001,0.024,0.007,1.9389859471745292,241.03946582677167,0.391,2.769875118110236,0.07200000000000001,0.007,0.3768702362204725,0.18,0.011,0.185,0.08293511811023623,0.19093511811023622,1.0047648031496064,13.786085984251969,0.3268945669291339,39.151703897503616,6.270440393700787,2.4620186614173227,3.5771646456692916,10.215180866141733,2.1649456692913387,39.916753622047246,0.5777810236220472,79.93024842519687,0.28574047244094486,33.134372154947314,0.7156188188976378,0.003,3.8970000000000002,1.4176489138419899,0.036000000000000004,1.7883567367922268,0.7780511023622046,,0.069,0.28600000000000003,,2.7997544749292285,3.1497485826771654,0.026000000000000002,1.105988421091202,0.10798377952755905,0.09842257150836242,1.3036431496062992,,0.038,0.09,,0.017,0.069,17.397301732283463,0.538,0.19671109460142874,0.001,0.8392295275590551,0.5418053543307088,0.7859432283464568,,,0.024,22.72977779527559,0.154,3.0563025196850395,0.17995133858267717,0.018000000000000002,1.1394647244094487,,3.8374428346456693,,,3.7035715303011156,,0.32486212598425196,0.054,0.10698377952755905,2.718229527559055,2.820937559055118,0.2999432283464567,59.117678897637795,2.53545094488189,0.052000000000000005,0.079,4.711132204724409,2.6865991543456587,0.03375,0.3711364566929134,17.416155748031496,262.9142766973815,0.023,,0.005,0.32546685714762513,0.005,0.003,1.7057972440944882,0.22179724409448817,4.456097705407725,,0.089,0.702862125984252,9.997871647894463,1.280176112429446,0.004,0.029,28.840064094488188,16.36895464566929,0.6989026771653544,,0.009000000000000001,0.003,0.135,,13.993609921259843,6.582888110236221,0.8733268503937008,3.86594,0.9248411098941793,1.3719375590551182,,0.024,0.003,1.9738215748031496,0.4896025984251969,5.896437165354331,4.17607584659687,,,0.11693511811023621,79.68378777304412,0.005,161.82628236220472,0.209,814.410956418151,1.093586377952756,14.13469185636281,0.011,14.75330496062992,2.54848905511811,,1.06,0.9778058416167249,1.3343255238827867,2123.7732841021316,448.7245294326314,1783.8368960062407,788.6609175285229,790.9945028985949,45.39704874015748,342.5795979700733,12.15995622047244,1166.0873341859094,29.829498031496062,888.3823725598834,29.19206653543307,58.85593929133858,74.403,38.19800000000102,2685.0988135347634
1963,0.19288645669291338,0.5680000000000001,1.4790267716535435,,0.31378913385826773,,0.023,13.655201968503938,0.7899057214548838,0.18534054669703873,27.54756125984252,10.084350393700788,7.627073783376976,0.193,0.326,0.7896401251739268,0.052000000000000005,11.85409307816701,28.8418094488189,0.017,0.033,0.041,,0.13947203219819554,1.718413848541204,,15.161282283464567,0.001,0.097,9.381566929133859,0.024,0.013000000000000001,0.106,57.56298464566929,0.003991889763779528,0.02,0.025,4.731710472440945,118.86397480314962,5.794972440944882,0.003,0.064,,0.164,0.17,1.8731821144866736,3.5551078740157482,2.684426407955858,0.2688945669291339,32.89202066493758,8.959210078740158,0.6257323622047244,11.099321181102363,0.018000000000000002,0.004,0.34074858267716535,0.48971614173228345,5.875234409448819,0.3069107874015748,0.007,,3.2381578445584283,0.11495944881889765,0.034,,0.066,5.277426614173229,91.21900015748032,0.018000000000000002,0.02,0.008,2.079433208169346,258.05076023622047,0.47000000000000003,3.3404696062992127,0.09,0.004,0.41482968503937007,0.19,0.013000000000000001,0.168,0.06794322834645669,0.19393511811023623,1.158756692913386,15.346012992125985,0.3558945669291339,42.04917068289777,6.212635039370078,2.56096188976378,3.6701159842519684,11.273180866141733,2.2378726771653543,44.9116368503937,0.6537810236220473,88.65596700787401,0.33268370078740156,35.534418722740824,0.7786188188976377,0.005,4.643,1.5203295993655181,0.04,1.91789379954599,0.8250105511811023,,0.097,0.399,,3.0025454639874303,3.1217729133858265,0.029,1.2303717342713716,0.12595133858267718,0.09462603054805174,1.590602598425197,,0.048,0.112,,0.024,0.057,18.092847559055116,0.437,0.21883391001181332,0.001,1.0791646456692914,0.45281346456692917,0.718862125984252,,,0.027,24.875704803149606,0.169,3.334205196850394,0.2299432283464567,0.024,1.458416062992126,,4.084410393700788,,,4.257705386637097,,0.322845905511811,0.07,0.11198377952755906,2.7901646456692917,3.1309537795275593,0.33093511811023624,63.04553291338583,2.7324185039370077,1.674,0.082,5.7541403149606305,2.8825365775449523,0.03816666666666667,0.4197035695538058,18.95618251968504,281.9613235828667,0.023,,0.006,0.3117610131489077,0.006,0.002,1.8937810236220474,0.23478913385826772,4.957225474637012,0.002,0.101,0.9267891338582678,10.517269728763205,1.4241411090078053,0.004,0.028,29.946820787401577,16.032451811023623,0.6909188976377952,,0.01,0.004,0.145,,15.096358503937008,7.933050314960631,0.9842457480314961,4.123526377952756,0.9918295132119337,1.5179051181102363,,0.029,0.003,0.3568215748031496,0.5306025984251969,6.179023543307086,4.478562883530377,,,0.1179432283464567,85.45209583659883,0.006,164.67949322834647,0.219,850.4427870276185,1.1776269291338584,15.158501644723328,0.009000000000000001,15.3252562992126,2.4864566141732287,,0.796,0.9400883845152027,1.2828557424170606,2251.9578761487487,467.03017762673886,1886.4086804693734,832.5793733061139,845.0084908827673,48.126294488188975,361.18315631065224,10.430867007874014,1248.2587402009965,33.73176,926.1986192323429,31.161766456692916,59.88185007874015,77.821,35.905999999999864,2832.715053775488
1964,0.22886212598425199,0.55,1.5401322047244095,,0.33376480314960627,,0.025,15.193788346456694,0.840060106722014,0.18020615034168566,29.715001653543307,10.615839448818898,8.111392756896219,0.296,0.436,0.8118482470601407,0.049,12.606812174288567,28.262552362204726,0.023,0.039,0.055,,0.13560830833121754,1.946889692330463,,15.465795669291339,0.002,0.093,11.686153307086613,0.03,0.013000000000000001,0.09299188976377953,64.84108440944883,0.007983779527559055,0.02,0.027,4.777605039370079,118.91477354330709,5.917834566929134,0.003,0.073,,0.1839675590551181,0.20800000000000002,2.1222984544607377,3.8971078740157483,2.6100610874102577,0.2729188976377953,34.231408680011484,9.721120866141733,0.5387485826771654,11.775907559055119,0.023,0.004,0.47666748031496065,0.5846837007874016,6.957218188976378,0.3359026771653544,0.007,,3.443776925335646,0.11095133858267717,0.033,,0.11596755905511812,6.230264409448819,94.30624511811024,0.018000000000000002,0.052000000000000005,0.008,2.2114730306709123,264.44254535433066,0.45,3.6030559842519683,0.08600000000000001,0.006,0.4827972440944882,0.191,0.016,0.177,0.08193511811023622,0.1969188976377953,1.1517648031496062,17.014510157480316,0.3568783464566929,41.113261761052875,6.106513385826772,2.47379157480315,3.879929448818898,12.969180866141732,2.49379157480315,47.95880960629921,1.108691811023622,97.95062559055118,0.33865937007874014,37.790814267614614,0.7705377165354331,0.005,6.909,1.6168566534035218,0.047,2.0396771349215803,0.8900267716535433,,0.132,0.181,,3.193189645158074,3.3557729133858265,0.035,1.3939546370598366,0.13195133858267719,0.08996755905511812,2.01948905511811,,0.048,0.136,,0.032,0.084,20.251125748031498,0.558,0.24792876421819798,0.002,1.2049781102362205,0.5837972440944882,0.7798540157480316,,0.008,0.041,26.412828897637795,0.3,3.5731322047244096,0.25893511811023623,0.026000000000000002,1.9832700787401576,,4.413296850393701,,0.003,4.377448603333561,,0.33886212598425197,0.073,0.1179756692913386,3.3440997637795276,3.499678031496063,0.40392700787401575,66.28834070866142,3.0042076377952753,1.711,0.092,6.0576293700787405,3.067323729375651,0.04225,0.46465267716535436,19.660760787401575,299.86964085056405,0.01,,0.006,0.30312445391683923,0.007,0.003,1.9217161417322834,0.25177291338582675,5.616388531537206,0.002,0.083,1.0097810236220472,10.945532973531828,1.6135178606126241,0.005,0.037,32.627188188976376,17.555624566929136,0.6199188976377953,,0.013000000000000001,0.005,0.165,0.003,16.476001653543307,7.676231181102362,1.1903025196850394,4.614404724409449,1.0548063648565045,2.038832125984252,,0.036000000000000004,0.003,1.0348053543307087,0.7514971653543308,7.178755905511811,4.762942228240831,,,0.1339188976377953,90.87360968527916,0.005,165.90228968503936,0.28200000000000003,887.7606983316722,1.2425539370078742,16.121002950609647,0.017,15.43395622047244,3.217205196850394,,0.991,0.8938296850393701,1.2197242519685039,2363.051240384067,494.0772063890345,1974.364818156991,882.7636286161112,876.4299601779691,52.849134724409446,377.8073516161302,12.31959125984252,1305.081914620575,39.51122472440945,972.9519084891525,33.76710141732284,62.82421992125984,85.18100000000003,51.50199999999951,2993.8114467731016
1965,0.2748134645669292,0.593,1.7981808661417324,,0.32373236220472446,,0.041,16.049358503937007,0.8911165434659243,0.16167767653758544,32.98380700787401,10.409539370078742,8.60459715980233,0.359,0.335,0.8518846623806817,0.056,13.373280005857982,28.747487480314962,0.023,0.041,0.049,,0.1216653048112534,2.0031431955643755,,15.37380377952756,0.002,0.091,12.628039763779528,0.028,0.01,0.1099432283464567,68.75463834645669,0.006983779527559055,0.024,0.029,4.843694251968504,129.55257228346457,6.238737244094488,0.004,0.067,,0.23087023622047245,0.32,2.183627474323709,3.983115984251969,2.3416992784848305,0.31389456692913387,33.354564563030365,12.069356062992126,0.6737242519685039,12.088802125984252,0.033,0.004,0.4217648031496063,0.6206431496062992,7.535331732283464,0.2839107874015748,0.008,,3.6531532096528827,0.17589456692913388,0.037,,0.09395944881889765,6.905045433070867,96.10032866141732,0.023,0.059000000000000004,0.008,2.3459190701602712,262.03663700787405,0.465,4.639455826771654,0.094,0.006,0.5387404724409449,0.19,0.018000000000000002,0.294,0.08295133858267717,0.20489456692913388,1.3107323622047244,16.712372283464568,0.3808783464566929,45.29513177098262,6.732594488188976,5.2655807086614175,3.7438402362204726,14.66113220472441,3.528613149606299,51.72717779527559,0.8156593700787401,105.47794188976378,0.3876674803149607,40.08845275740653,0.6724647244094489,0.003,9.659,1.7151002787285552,0.049,2.16368347188241,0.9039294488188977,,0.152,0.277,,3.387263190958037,3.327756692913386,0.036000000000000004,1.4342311384705582,0.15195944881889764,0.09496755905511811,2.2871808661417323,,0.054,0.129,,0.044,0.083,20.515255511811024,0.534,0.2550923425415606,0.001,1.1611322047244095,0.5467566929133858,0.7438540157480316,,0.009000000000000001,0.049,27.402723464566932,0.336,3.7350673228346456,0.21292700787401575,0.025,3.206913228346457,,4.473231968503937,,0.007,4.59323376281617,,0.41681346456692914,0.083,0.1499675590551181,3.2618807874015747,3.811313070866142,0.4119351181102362,67.40744047244094,3.1611508661417327,1.716,0.085,6.817223858267717,3.2580494388110326,0.05516666666666666,0.606744120734908,21.462038976377954,318.1109001926855,0.013000000000000001,,0.007,0.2719577401663311,0.008,0.003,1.150724251968504,0.4617972440944882,5.778675956880996,0.002,0.077,0.6897729133858268,10.665133783426334,1.6601419764135843,0.007,0.036000000000000004,34.97271779527559,19.38331070866142,0.7249026771653544,,0.011,0.004,0.217,0.022,17.074839448818896,8.277547480314961,1.0022538582677165,4.870307401574803,1.118921734355295,2.03062125984252,,0.036000000000000004,0.003,1.4167891338582677,0.6714971653543307,7.465326062992126,5.052502434910768,,,0.1708540157480315,96.38730066779152,0.006,169.79028968503937,0.317,924.7250757576182,1.5055377165354331,17.100914567940407,0.013000000000000001,16.574672362204726,3.5889537795275595,,1.072,1.067756692913386,1.421724251968504,2455.1222329492,535.8075787108397,2041.9694920460468,948.9603196139926,892.2587385358291,58.306299370078754,409.74174482168957,12.22643716535433,1346.6210692697084,47.160227165354335,1014.0999696158859,37.21483377952756,65.54123047244094,88.05099999999999,50.42699999999917,3129.4078116600394
