# Global Carbon Budget 2019 — National_Carbon_Emissions_2019v1.0.xlsx  — Territorial Emissions
#
# Fossil fuels and cement production emissions by country (territorial, GCB)
# All values in million tonnes of carbon per year. For values in million tonnes of CO2 per year, multiply the values below by 3.664
# 1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2
# Cite as: UNFCCC (June 2019) and CDIAC
# Source of UNFCCC data: https://unfccc.int/process-and-meetings/transparency-and-reporting/reporting-and-review-under-the-convention/greenhouse-gas-inventories-annex-i-parties/national-inventory-submissions-2019; accessed June 2019
# Source of CDIAC data: Cite as: Gilfillan, D., Marland, G., Boden, T. and Andres, R.: Global, Regional, and National Fossil-Fuel CO2 Emissions, available at: https://energy.appstate.edu/CDIAC, last access: 27 September 2019.
# Methods: By default, the 1959-2016 estimates for fossil fuels and cement are from the Carbon Dioxide Information Analysis Center (CDIAC)
# Where available (42 countries) the national estimates reported by countries to the UNFCCC during 1990-2017 are overwritten (data in green).
# 2018 (and for some countries 2016-2018) estimates are preliminary and are based on energy statistics published by BP (data in red). https://www.bp.com/en/global/corporate/energy-economics/statistical-review-of-world-energy.html
# Cement emissions are updated from Andrews (2018) https://www.earth-syst-sci-data.net/10/195/2018/
# (1) National estimates include emissions from fossil fuel combustion and oxidation and cement production and excludes emissions from bunker fuels. World totals include emissions from bunker fuels.
# (2) Bunker fuels: Emissions from fuels used for international aviation and maritime transport
# (3) The disaggregations of regions (e.g. the former Soviet Union prior to 1992) are based on the shares of emissions in the first year after the countries are disaggregated (e.g., 1992 for the Former Soviet).
# (4) The statistical difference presented on column HX is the difference between the world emissions and the sum of the emissions for each countries and for the bunker fuels.
# MtC/yr
# Generated with openclimatedata 0.40.1 from the GCB Excel file 'National_Carbon_Emissions_2019v1.0.xlsx' from https://doi.org/10.18160/gcp-2019
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia (Republic of),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Romania,Russian Federation,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU28,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
1959,0.10495944881889764,0.394,1.5439456692913387,,0.16882968503937007,,0.008,13.359388503937007,1.8876624740853436,0.1963348519362187,22.846112755905512,7.617331732283465,5.391331677523155,0.07100000000000001,0.358,0.5021853073607445,0.041,11.851571287812389,24.102101417322835,0.011,0.028,0.037,,0.147745440913355,1.311317403528609,,10.648766456692913,,0.089,5.355418503937008,0.002,0.010628571428571428,0.058,50.34971456692914,0.0049918897637795286,0.027,0.017,3.467075433070866,196.54807496062992,4.390499947841143,0.003,0.051000000000000004,,0.105,0.149,1.4284704897074285,4.275310629921259,2.843665192167633,0.2269107874015748,25.347288822375326,5.4218747262824865,0.7366188188976378,7.105466949644417,0.01,0.003,0.3037891338582678,0.35282968503937007,3.468029212598425,0.1649107874015748,0.013000000000000001,,2.7436247426466145,0.09197566929133859,0.027,,0.054,3.6997104724409446,71.58555811023622,0.008,0.006,0.005,2.8919889676971073,206.27581355446858,0.361,2.2164103937007873,0.064,0.004,0.33787023622047246,0.043000000000000003,0.004,0.151,0.06895944881889764,0.15999188976377954,0.7378459055118111,11.436418642191757,0.3379107874015748,29.97236784901941,6.5126188188976375,1.9962700787401575,3.36031062992126,6.978359291338583,1.52914031496063,25.678112047244092,0.5017810236220472,52.57095716535433,0.17887834645669293,24.43226694040105,0.6026506805399325,,,1.037,2.2495022755170933,0.021,1.7543762928466398,0.6681808661417323,,0.039,0.11800000000000001,,3.262244269043333,2.8437891338582677,0.01,0.9615675023755574,0.10200000000000001,0.12547524071169805,0.8687893762331432,,0.013000000000000001,0.106,,0.009000000000000001,0.061,15.908015433070867,0.367,0.12919740280534844,,0.9194485039370079,0.4897648031496063,0.7579594488188977,,,0.018000000000000002,18.318231968503937,0.161,2.816383622047244,0.13095944881889765,0.006,0.9728622675386829,,3.2227510236220476,,,2.7077055923277964,,0.2708945669291339,0.044,0.08298377952755906,1.969359291338583,1.9721970866141734,0.2589675590551181,51.763136299212604,2.177864566929134,0.05,0.07599188976377953,3.062602598425197,2.8883215867474683,0.031083333333333334,0.34180236231868405,13.821853228346457,232.69972766013927,0.02037142857142857,,0.003,0.33025451498279357,0.004,0.002,0.5059188976377953,0.10581346456692914,3.8206956555659684,,0.064,0.491,8.104405175513357,1.0866883221206625,0.003,0.024,25.78408031496063,14.213682125984253,0.5608943786557931,,0.009000000000000001,0.003,0.1,0.001,11.568885669291339,4.530039763779528,0.6075044605585752,2.9998240157480316,1.065411707954401,0.9064403937007873,,0.015,0.002,0.8438053543307087,0.43351450448004347,4.692086391923055,4.257845166282288,,,0.11291078740157481,70.54573301334331,0.003,149.1828962992126,0.188,770.4707049896552,1.197537716535433,11.46382143053702,,17.7809317734602,1.8025782677165356,,0.71,1.2466707183868977,1.7011916139727015,1886.4401252071607,472.5659486179502,1586.2312219212477,772.774851903863,676.383000646385,40.34965142994339,362.8297059801131,10.95027251968504,1009.102833733506,19.31433864775722,836.8014349896553,25.894496377952755,53.75934014649819,58.23400000000002,1.2647660696529783e-12,2417.2400738251113
1960,0.11295980453101256,0.552,1.678832125984252,,0.14982275642696982,,0.01,13.309088425196851,1.9656259699610144,0.16882118451025058,24.04991811023622,8.401877559055118,5.614890044517457,0.112,0.157,0.6036859660462647,0.047,12.341359259667215,24.81115799386008,0.012,0.044,0.043000000000000003,,0.12704092062617933,1.4323831036895904,,12.787068976377952,,0.091,6.078247900802167,0.012,0.009942857142857144,0.064,52.59720929133859,0.005991889763779529,0.024,0.015,3.678075433070866,212.60356598425196,4.473386062992126,0.003,0.061,,0.134,0.126,1.5604606276742155,3.735561929987667,2.4451640722874046,0.24190267716535435,27.033693066988295,6.492477716535434,0.6327810236220472,8.119410589416905,0.011,0.003,0.2838134645669292,0.4807810236220473,4.375745354330708,0.16890267716535434,0.006,,2.8573607491408834,0.09596755905511811,0.016,,0.053,4.117613149606299,74.06136346456692,0.01,0.036000000000000004,0.005,3.0111346571636948,222.14798307974277,0.399,2.5631907119473754,0.061,0.006,0.3668783464566929,0.112,0.005,0.18,0.0779432283464567,0.16795944881889766,0.8058375937790385,12.371264269165069,0.3309191419220188,32.90830826938044,5.836570231108702,2.253318740157481,3.04818113471021,10.196124180378119,1.763107874015748,29.804335905511813,0.4007648031496063,63.45514212598425,0.2028215748031496,25.448397077623646,0.6616112958278405,,,2.128,2.34327204914341,0.022,1.8267000409898588,0.7030578743517658,,0.045,0.189,,3.3973619264462327,3.1407648031496067,0.014,1.0503428111980118,0.109,0.11963618543334728,1.1466839763093637,,0.033,0.093,,0.01,0.049,17.208593700787404,0.353,0.14112536345789578,,0.9923592913385827,0.5137566929133858,0.7409513385826771,,,0.022,20.043012992125984,0.23500000000000001,3.1473187401574805,0.1449675590551181,0.008,0.9288136651426636,,3.5717266929133857,,,3.255031919640493,,0.2718783464566929,0.049,0.08298377952755906,2.2283352588538543,2.2721240944881886,0.2739594488188976,54.46972511811023,2.241678031496063,0.048,0.074,3.4225213562313335,3.01125110761376,0.030916666666666665,0.3399530693562967,14.572634251968504,242.26702778247875,0.019057142857142856,,0.004,0.28397382257616555,0.004,0.003,0.7299026771653544,0.22581346456692913,4.173440070456746,,0.195,0.38,8.643603725453342,1.1870252326006716,0.003,0.023,26.70401554481892,13.33667401574803,0.6159026771653544,,0.01,0.003,0.11800000000000001,0.009000000000000001,13.41990188976378,5.320650472440946,0.8784647244094489,3.2406942519685042,1.1093699200445146,1.012416062992126,,0.018000000000000002,0.003,0.7038050774520894,0.47055298793767797,4.584753464566929,4.434706346543436,,,0.11491889763779528,73.43399888735485,0.003,159.3941096062992,0.226,788.1605982295217,1.1775458267716536,11.931531064892338,,15.561361732283466,2.0425539370078742,,0.991,1.1886622382283478,1.6220318465869616,1978.9838413106877,506.2184049184013,1666.5044617216456,818.6977845074434,722.9842345135049,42.7311825556383,397.51135443589254,9.797474881455505,1070.6264592066982,24.638551109847995,858.0374012216478,27.505236850393704,54.35058596751527,65.022,-7.105427357601002e-14,2550.2242462290897
1961,0.1339513385826772,0.622,1.6528166209767587,,0.12382830036489341,,0.013000000000000001,13.953796456692913,2.028282954705476,0.17618792710706152,24.700844990397734,8.685601811023622,5.7959495514048465,0.149,0.483,0.6251117690624942,0.053,12.73162833572026,25.299752677165355,0.01,0.035,0.048,,0.1325845244353217,1.5013966080733532,,13.412800951114434,,0.083,7.081069763779528,0.025,0.01302857142857143,0.078,52.94778755905512,0.005991889763779529,0.024,0.014,3.946026771653543,150.3707798425197,4.9662400787401575,0.003,0.073,,0.134,0.151,1.6357370455440055,3.3210432801211316,2.5518621408963096,0.23589456692913385,29.341463985218322,7.212502047244095,0.6428461447889666,8.652256299212599,0.012,0.003,0.280741392751438,0.4487566929133859,4.657728646443342,0.1589188976377953,0.006,,2.947924936186265,0.09296755905511812,0.031,,0.046,4.072515462378521,76.7940331645789,0.016,0.045,0.006,3.1059856252907143,227.84924212541586,0.367,2.6769724409448816,0.08,0.005,0.38386212598425196,0.168,0.008,0.201,0.08095133858267717,0.2009513385826772,0.9197972440944882,13.354232100871346,0.2979188976377953,35.58758984798315,7.096505275590551,2.3769700000000005,3.371343070866142,9.964180783932393,1.9270673228346458,33.9451137007874,0.5807648031496063,77.17983035675495,0.26675669291338583,26.24588498019861,0.6546355957125024,0.002,,2.722,2.416691557320085,0.031,1.8841970750940416,0.7310348818897637,,0.044,0.326,,3.5062704979884725,3.1607485826771655,0.019,1.1009458372925955,0.097,0.1018881056078482,1.2786350393700787,,0.032,0.08,,0.013000000000000001,0.051000000000000004,17.805650472440945,0.38,0.14792444883605163,,1.0293031961935892,0.7177648031496063,0.7069594488188976,,,0.022,20.6928994488189,0.242,3.208278188976378,0.15295944881889764,0.015,1.121602598425197,,3.6395969291338583,,,3.3705162511518623,,0.3008783464566929,0.055,0.09898377952755906,2.3563430708661417,2.377872203101925,0.2839513385826772,56.55988165354331,2.47762937007874,0.044,0.077,3.943424173228346,3.108844455102077,0.0315,0.3464100812366916,15.206350393700788,249.82062936345773,0.02497142857142857,,0.005,0.29636540756130736,0.005,0.003,0.9739007284880756,0.22179724409448817,4.374575190840959,,0.079,0.5710000000000001,9.381502362101,1.244244623555152,0.004,0.024,27.871137086614173,14.63069217792898,0.6369107874015748,,0.013000000000000001,0.003,0.117,0.001,13.318642614222874,5.556025984251968,0.8354079527559055,3.4193374015748033,1.1442194080150117,1.1301078740157482,,0.025,0.003,1.2548945669291338,0.48163503937007873,4.732761574803149,4.580333464461793,,,0.11092700787401574,75.70566179293385,0.003,160.64814448818896,0.192,785.30836465785,1.123570157480315,12.31783196768845,,14.159329291338583,2.177497165354331,,0.727,1.0122739645172945,1.381349200413198,2026.7834005923205,457.55578428355795,1704.2984149747826,780.0407699010956,748.7343564388003,44.21240308460153,357.1355075749346,10.367965539014303,1107.3725042820809,25.787079937617317,856.1548026893461,28.227123179374107,55.06779858890971,71.845,-0.0010000000004026788,2556.1831848758784
1962,0.18793511811023625,0.672,1.5450355057540885,,0.3218140420760099,,0.028,14.639772125984253,2.1304778444319576,0.1934886104783599,25.87976401574803,9.242625776793584,6.089359000111432,0.198,0.434,0.6868875749933561,0.07100000000000001,13.369730873122935,26.75172043353581,0.019,0.037,0.043000000000000003,,0.14560359398709546,1.540698256613722,,14.637404319148203,0.001,0.101,8.37991566929134,0.023,0.012,0.084,56.49311440944882,0.0049918897637795286,0.02,0.023,4.559872429945434,119.90777984251969,5.300077874015749,0.003,0.065,,0.15,0.16,1.6785622346809024,3.86314031496063,2.8024409383869195,0.24689456692913386,31.268053249276065,8.375380393700787,0.5927810236220472,10.068199706336976,0.013000000000000001,0.003,0.33873236220472447,0.4267648031496063,5.068534488188976,0.17692700787401575,0.006,,3.0960465193429045,0.10795133858267716,0.032,,0.063,4.582499933538842,81.5683788976378,0.013000000000000001,0.024,0.007,3.2610543719051845,241.03946598246472,0.391,2.7698758843857103,0.07200000000000001,0.007,0.3768702362204725,0.18,0.011,0.185,0.08293511811023623,0.19093511811023622,1.0047648031496064,13.786086123059405,0.3268945669291339,39.15170318941677,6.270440393700787,2.4620186614173227,3.5771646456692916,10.215180866141733,2.1649456692913387,39.916753622047246,0.5777810236220472,79.93024842519687,0.28574047244094486,27.54501936711733,0.715618285777215,0.003,,3.8970000000000002,2.536413171954497,0.036000000000000004,1.9782463715660983,0.7780511023622046,,0.069,0.28600000000000003,,3.6843080269338704,3.1497485826771654,0.026000000000000002,1.129767560850815,0.10798377952755905,0.0984208490227451,1.3036431496062992,,0.038,0.09,,0.017,0.069,17.39730194480316,0.538,0.15179697137752302,0.001,0.8392286092367178,0.5418049945420409,0.7859432283464568,,,0.024,22.72977779527559,0.154,3.0563025196850395,0.17995133858267717,0.018000000000000002,1.1394647244094487,,3.8374428346456693,,,3.703570427557548,,0.32486212598425196,0.054,0.10698377952755905,2.718229527559055,2.820937559055118,0.2999432283464567,59.117678897637795,2.53545094488189,0.052000000000000005,0.079,4.711132204724409,3.2667734545870983,0.03375,0.37113560365263615,17.416155748031496,262.1758233183489,0.023,,0.005,0.32546685714762513,0.005,0.003,1.7057972440944882,0.22179724409448817,4.489046976456135,,0.089,0.7028619295825201,9.997497871365006,1.2768005697756606,0.004,0.029,28.840063992695473,16.36895464566929,0.6989026771653544,,0.009000000000000001,0.003,0.135,,13.993609921259843,6.582888110236221,0.8733276197075366,3.86594,1.201246219560751,1.3719375590551182,,0.024,0.003,1.9738215748031496,0.4896017857430398,5.896437165354331,4.8149808935223195,,,0.11693511811023621,79.42522034131707,0.005,161.82628236220472,0.209,814.410956418151,1.0935867556897854,12.943740573967498,0.011,14.753304845743154,2.54848905511811,,1.06,0.977808623509593,1.334322968656476,2123.918515375046,448.5759907304705,1783.9099730789949,788.5845330265215,792.1367549822683,45.397044866965246,339.52678897357,12.15995622047244,1169.1368382467535,29.8294988008099,888.3823727724031,29.19206653543307,58.855939689109256,74.40300000000002,2.0463630789890885e-12,2646.897506105517
1963,0.19288645669291338,0.5680000000000001,1.4790267716535435,,0.31378913385826773,,0.023,13.655201968503938,2.2862530450833525,0.18534054669703873,27.54756125984252,10.084350393700788,6.536620217369097,0.193,0.326,0.7896403245121122,0.052000000000000005,14.342104507247484,28.841809628746493,0.017,0.033,0.041,,0.13947203219819554,1.7139688448906893,,15.161282283464567,0.001,0.097,9.381566929133859,0.024,0.013000000000000001,0.106,57.56298464566929,0.003991889763779528,0.02,0.025,4.731710472440945,118.86398434218245,5.794972790644615,0.003,0.064,,0.164,0.17,1.8673752181784518,3.5551078740157482,2.684426407955858,0.2688945669291339,32.892228311415074,8.959210078740158,0.625731933984252,11.099321181102363,0.018000000000000002,0.004,0.34074858267716535,0.48971614173228345,5.875234409448819,0.3069107874015748,0.007,,3.321057880841553,0.11495979839804508,0.034,,0.066,5.277426614173229,91.21900015748032,0.018000000000000002,0.02,0.008,3.4981783531466064,258.05076023622047,0.47000000000000003,3.3404696062992127,0.09,0.004,0.41482968503937007,0.19,0.013000000000000001,0.168,0.06794322834645669,0.19393511811023623,1.158756692913386,15.346012862653915,0.3558942699345681,42.04917068289777,6.212635039370078,2.56096188976378,3.6701159842519684,11.273180938792185,2.237873180434477,44.91163739255605,0.6537810236220473,88.65596700787401,0.33268370078740156,29.529038522201702,0.7786188188976377,0.005,,4.643,2.7187999562471097,0.04,2.1219657546998105,0.8250105511811023,,0.097,0.399,,3.954095542412897,3.1217729133858265,0.029,1.256825158979607,0.12595133858267718,0.09462480834659208,1.590602598425197,,0.048,0.112,,0.024,0.057,18.092847788497096,0.437,0.16886858792484913,0.001,1.0791646456692914,0.45281346456692917,0.718862125984252,,,0.027,24.875704710887803,0.169,3.334205196850394,0.2299432283464567,0.024,1.458416062992126,,4.084410393700788,,,4.257700950438508,,0.322845905511811,0.07,0.11198377952755906,2.790164944864969,3.1309537795275593,0.330935313537615,63.045533047666794,2.7324185039370077,1.674,0.082,5.754140464315224,3.504432483493981,0.03816666666666667,0.41970261913626294,18.956182773744754,281.14603017142764,0.023,,0.006,0.3117610131489077,0.006,0.002,1.893766891155756,0.23478913385826772,4.9938769960697025,0.002,0.101,0.9267893610847135,10.516926312493982,1.4203886426989831,0.004,0.028,29.94682068124736,16.032451811023623,0.6909188976377952,,0.01,0.004,0.145,,15.096358262762356,7.933050314960631,0.9842457480314961,4.123526377952756,1.2883675899095133,1.5179051181102363,,0.029,0.003,0.3568215748031496,0.5306025984251969,6.179023543307086,5.172248664351129,,,0.1179432283464567,85.15999676013107,0.006,164.67949322834647,0.219,850.4427870276185,1.1776266121662575,13.907367080158991,0.009000000000000001,15.3252562992126,2.4864566141732287,,0.796,0.9400903799543129,1.282853872174516,2252.079310948823,466.90558858085194,1886.4876932480897,832.4972062815857,846.2373184677432,48.126292255970995,357.9399803412999,10.430867007874014,1251.4987769565041,33.73174644345329,926.1986194617849,31.161766456692913,59.88185060609534,77.821,-8.526512829121202e-14,2796.805899529675
1964,0.22886212598425199,0.55,1.5401322047244095,,0.33376480314960627,,0.025,15.193788557777495,2.4326060513285213,0.18020615034168566,29.71500178807717,10.615839057016357,6.9570899946312865,0.296,0.436,0.8118483798504534,0.049,15.255211167918073,28.262552362204726,0.023,0.039,0.055,,0.13560830833121754,1.941852233694067,,15.465796070269217,0.002,0.093,11.686153307086613,0.03,0.013000000000000001,0.09299197604288825,64.84108440944883,0.007983779527559055,0.02,0.027,4.777605039370079,118.91478355407968,5.917834932649971,0.003,0.073,,0.1839675590551181,0.20800000000000002,2.1158642077219327,3.8971078740157483,2.6100610874102577,0.2729188976377953,34.23162368745734,9.721120866141733,0.5387481153587215,11.775907736696764,0.023,0.004,0.47666748031496065,0.5846837007874016,6.957218188976378,0.3359026771653544,0.007,,3.5322191717176965,0.11095133858267717,0.033,,0.11596755905511812,6.230264409448819,94.30624486583886,0.018000000000000002,0.052000000000000005,0.008,3.7210027529863594,264.44254519003164,0.45,3.6030559842519683,0.08600000000000001,0.006,0.4827972440944882,0.191,0.016,0.177,0.08193511811023622,0.1969188976377953,1.1517648031496062,17.01451030378673,0.35687800473325665,41.113262522031455,6.106513385826772,2.47379157480315,3.879929448818898,12.969180866141732,2.49379205894786,47.95880908131341,1.1086920886713485,97.95062596176408,0.33865937007874014,31.394071621326017,0.7705377165354331,0.005,,6.909,2.890166029022082,0.047,2.25699598276472,0.8900267716535433,,0.132,0.181,,4.207305454043434,3.355772981031526,0.035,1.4239251516701996,0.13195096712147622,0.08996755905511812,2.019489307935964,,0.048,0.136,,0.032,0.084,20.25112598865212,0.558,0.19132035029315073,0.002,1.2049781102362205,0.5837972440944882,0.7798540157480316,,0.008,0.041,26.412828897637795,0.3,3.5731322047244096,0.25893511811023623,0.026000000000000002,1.983269710650768,,4.413296850393701,,0.003,4.377445666054075,,0.33886212598425197,0.073,0.11797566929133858,3.3440997637795276,3.499678031496063,0.40392718810148737,66.28834056296415,3.0042082338585296,1.711,0.092,6.057629596255295,3.728309451294855,0.04225,0.46465181680683104,19.660760787401575,298.9813521360617,0.01,,0.006,0.30312445391683923,0.007,0.003,1.9217161417322834,0.25177291338582675,5.657897721507911,0.002,0.083,1.0097810236220472,10.94517944969399,1.6092748486862838,0.005,0.037,32.627188188976376,17.555624566929136,0.6199188976377953,,0.013000000000000001,0.005,0.165,0.003,16.476001653543307,7.676231181102362,1.1903025196850394,4.614404724409449,1.370224801641908,2.038832698191021,,0.036000000000000004,0.003,1.0348053543307087,0.7514971653543308,7.178755905511811,5.508385137158976,,,0.1339188976377953,90.5500161352545,0.005,165.902289572258,0.28200000000000003,887.7606882642898,1.2425539370078742,14.8164673785055,0.017,15.433956088060421,3.217205196850394,,0.991,0.8938296850393701,1.2197240257601107,2363.148408740054,493.9770991837437,1974.4488693184567,882.6766386053409,877.739020701842,52.8491324309735,374.3880264996717,12.319591537490247,1308.4983110857659,39.51122520855416,972.9518986623908,33.7671015518567,62.824220947094815,85.18100000000003,-0.0010000000006442633,2942.3055079237974
1965,0.2748134645669292,0.593,1.7981804105611658,,0.32373236220472446,,0.041,16.049358503937007,2.580974971512232,0.16167767653758544,32.98380700787401,10.409539370078742,7.382226778135989,0.359,0.335,0.8518848836881199,0.056,16.18402656819936,28.747487480314962,0.023,0.041,0.049,,0.1216653048112534,1.9979576169494684,,15.373803376626169,0.002,0.091,12.628039529398198,0.028,0.01,0.1099432283464567,68.75463834645669,0.006983779527559055,0.024,0.029,4.843694251968504,129.55257228346457,6.2387376065994395,0.004,0.067,,0.23087023622047245,0.32,2.1772926667062054,3.983115984251969,2.3416992784848305,0.31389456692913387,33.354785222291696,12.069356062992126,0.6737246604841062,12.088802125984252,0.033,0.004,0.4217653591705292,0.6206431496062992,7.5353320862120645,0.2839107874015748,0.008,,3.7472508266034987,0.1758951625962009,0.037,,0.09395944881889765,6.905045433070867,96.10032866141732,0.023,0.059000000000000004,0.008,3.9475494757770093,262.03663700787405,0.465,4.639455826771654,0.094,0.006,0.5387404724409449,0.19,0.018000000000000002,0.294,0.08295133858267717,0.20489456692913388,1.3107321579010638,16.712372283464568,0.3808783464566929,45.29513252510924,6.732594488188976,5.265580439141604,3.7438402362204726,14.66113214553368,3.528613149606299,51.72717779527559,0.8156597870064284,105.47794188976378,0.3876674803149607,33.30440993987724,0.672465518586883,0.003,,9.659,3.066036731314346,0.049,2.3943892661593194,0.9039294488188977,,0.152,0.277,,4.464143385441541,3.327756692913386,0.036000000000000004,1.4650676120166655,0.15195944881889764,0.09496755905511811,2.2871805079721397,,0.054,0.129,,0.044,0.083,20.515255743012634,0.534,0.19684830231799919,0.001,1.1611322047244095,0.5467566929133858,0.7438540157480316,,0.009000000000000001,0.049,27.402723464566932,0.336,3.735067073121884,0.21292700787401575,0.025,3.206912889471604,,4.473231968503937,,0.007,4.593228839723971,,0.41681346456692914,0.083,0.1499675590551181,3.2618804442953215,3.8113126283348895,0.4119351181102362,67.40744047244094,3.1611508661417327,1.716,0.085,6.817223858267717,3.9591101715520365,0.05516666666666666,0.6067432743322295,21.462038976377954,317.1531620740746,0.013000000000000001,,0.007,0.2719577401663311,0.008,0.003,1.150724251968504,0.4617972440944882,5.821353807306934,0.002,0.077,0.6897729133858268,10.664771981208704,1.6557949558684726,0.007,0.036000000000000004,34.97271779527559,19.38331070866142,0.7249026771653544,,0.011,0.004,0.217,0.022,17.074839692410887,8.277548017864119,1.0022538582677165,4.870307401574803,1.4536392101548252,2.0306219380226267,,0.036000000000000004,0.003,1.4167892825649968,0.6714964159733386,7.465326554817696,5.846372811085494,,,0.1708540157480315,96.03826980527622,0.006,169.79028968503937,0.317,924.7250757576182,1.5055377165354331,15.727669205725572,0.013000000000000001,16.57467222178256,3.5889537795275595,,1.072,1.067756692913386,1.4217244457478655,2455.206324899713,535.7208219612619,2042.0591027539515,948.8680441070228,893.6495991796319,58.3062993259077,406.13309512401975,12.226438287009675,1350.2270534701502,47.16022732846936,1014.0999698470876,37.2148335298148,65.54122994851609,88.051,-9.805489753489383e-13,3078.978146860975
