# Global Carbon Budget 2020 — Global Carbon Budget
#
# All values in billion tonnes of carbon per year (GtC/yr), for the globe. For values in billion tonnes of carbon dioxide per year (GtCO2/yr) , multiply the numbers below by 3.664.
# Note: 1 billion tonnes C = 1 petagram of carbon (10^15 gC) = 1 gigatonne C = 3.664 billion tonnes of CO2
# All uncertainties represent ± 1 sigma error (68 % chance of being in the range provided)
# Emissions from fossil fuel combustion and industrial processes (uncertainty of ±5% for a ± 1 sigma confidence level):
# Cite as: Friedlingstein et al. 2020 (see Summary tab).
# Emissions from land-use change (uncertainty of ±0.7 GtC/yr):
# Cite as: average of three bookkeeping models: Houghton, R. A. and Nassikas, A. A.: Global and regional fluxes of carbon from land use and land cover change 1850-2015, Global Biogeochemical Cycles, 31, 456-472, 2017;  Hansis, E., Davis, S. J., and Pongratz, J.: Relevance of methodological choices for accounting of land use change carbon fluxes, Global Biogeochemical Cycles, 29, 1230-1246, 2015; Gasser, T., Crepin, L., Quilcaille, Y., Houghton, R. A., Ciais, P. and Obersteiner, M.: Historical CO 2 emissions from land use and land cover change and their uncertainty, Biogeosciences , 4075–4101, 2020.
# The atmospheric CO2 growth rate (variable uncertainty around 0.2 GtC/yr from 1980) is estimated directly from atmospheric CO2 concentration measurements, and provided by the US National Oceanic and Atmospheric Administration Earth System Research Laboratory (NOAA/ESRL).  http://www.esrl.noaa.gov/gmd/ccgg/trends/global.html
# Cite as: Dlugokencky, E. and Tans, P.: Trends in atmospheric carbon dioxide, National Oceanic & Atmospheric Administration, Earth System Research Laboratory (NOAA/ESRL), available at http://www.esrl.noaa.gov/gmd/ccgg/trends/global.html, 2020.
# 1959-1980 are based on Mauna Loa and South Pole stations as observed by the CO2 Program at Scripps Institution of Oceanography. http://scrippsco2.ucsd.edu/data/atmospheric_co2/
# 1980 onwards are global averages estimated from multiple stations run by NOAA/ESRL.
# The ocean sink (uncertainty of ±0.4 GtC/yr on average) is estimated from the average of several global ocean biogeochemistry models that reproduce the observed mean ocean sink of the 1990s.
# Cite as: Friedlingstein et al. 2020 (see Summary tab).
# The land sink (uncertainty of ±0.9 GtC/yr on average) was estimated from the average of several dynamic global vegetation models that reproduce the observed mean total land sink of the 1990s.
# Cite as: Friedlingstein et al. 2020 (see Summary tab).
# The cement carbonation sink:
# Cite as: Friedlingstein et al. 2020 (see Summary tab).
# The budget imbalance is the sum of emissions (fossil fuel and industry + land-use change) minus (atmospheric growth + ocean sink + land sink + cement carbonation sink); it is a measure of our imperfect data and understanding of the contemporary carbon cycle.
# Cite as: Friedlingstein et al. 2020 (see Summary tab).
#
#
#
# Generated with openclimatedata 0.33 from the GCB Excel file from https://doi.org/10.18160/gcp-2020
# http://openclimatedata.net - https://github.com/openclimatedata/global-carbon-budget
Year,fossil emissions excluding carbonation,land-use change emissions,atmospheric growth,ocean sink,land sink,cement carbonation sink,budget imbalance
1985,5.49,1.2953513513627766,3.4515,1.628534954799948,2.7068002572352934,0.049960639,-1.0514444996724646
1986,5.568,1.3190526466668666,2.27268,1.7007639968018486,2.3485686908823524,0.052336416499999996,0.5127035424826663
1987,5.749,1.3401167865907067,5.75604,1.8072158620246443,0.8240223719411766,0.054798024,-1.3529594713751143
1988,5.968,1.3696194800550965,4.78962,1.70761160757359,2.1968909119999998,0.058076626000000006,-1.414579665518494
1989,6.057,1.3914406383861235,2.89926,1.6653753327251632,3.5118323873529405,0.058036533999999994,-0.6860636156919793
1990,6.195,1.3589592638217434,2.64438,1.7926782349487058,2.622000591058824,0.057503869500000006,0.4373965683142141
1991,6.324,1.347430454285237,1.63548,1.90427645982539,2.2135593497058825,0.0610532175,1.8570614272539645
1992,6.126,1.3495337660917066,1.51866,2.1310074107327446,2.290566308117647,0.0619162185,1.4733838287413157
1993,6.191,1.3511041994013733,2.4957,2.0693164039606153,3.1015709327058825,0.0661676055,-0.19065074276512517
1994,6.235,1.3447605092826933,3.56832,1.9296573393514744,1.7898306208235297,0.0698137095,0.22213883960768932
1995,6.368,1.3351500024347833,4.33296,1.9241048860052363,2.021369281470588,0.073664287,-0.6489484520410405
1996,6.564,1.3181965945096066,2.25144,1.8790207011574422,3.0745489458235293,0.076577975,0.6006089725286345
1997,6.602,1.7884377265599565,4.1949,1.98570898824023,3.2637011385882353,0.079486562,-1.1333589622685074
1998,6.581,1.2464324997151666,6.04278,2.1000041077418548,1.9414887531176475,0.0804618685,-2.337302229644335
1999,6.668,1.2302056225255298,2.8674,1.9083523221544785,3.538724444823529,0.0834296145,-0.49970075895247756
2000,6.856,1.3781452411066668,2.66562,1.866525916351568,3.7566633352352934,0.0867727765,-0.14143678698019518
2001,6.914,1.3333161024347933,3.89754,1.7710314128621798,2.675943456529412,0.08961701199999998,-0.18681577895679818
2002,7.072,1.5008891783701568,5.00202,2.159155361849104,1.6136065051176471,0.0943944315,-0.29628712009659347
2003,7.417,1.54598522828674,4.81086,2.235326499202207,2.556661948529412,0.101384393,-0.7412476124448784
2004,7.77,1.5136065421498601,3.3984,2.136799229190508,3.601666568823529,0.10844852349999999,0.03829222063582262
2005,8.027,1.4174884580942766,5.22504,2.2078722222984335,2.2009526920588236,0.1160547635,-0.3054312197629818
2006,8.29,1.4956374716695133,3.72762,2.262164692661233,3.2179600561764703,0.126380984,0.4515117388318085
2007,8.541,1.3116813892262766,4.4604,2.2995438409123867,2.9945770012941177,0.136211088,-0.03805054098022784
2008,8.719,1.3573265084737134,3.84444,2.2152855843355135,3.6322706695882356,0.140967478,0.2433627765499636
2009,8.587,1.60074719381205,3.41964,2.2833452824044476,3.0345224855294113,0.148333776,1.301905649878193
2010,9.043,1.4566619724426266,5.16132,2.27344911637993,3.2997764297647065,0.15759733299999998,-0.39248090670201075
2011,9.337,1.38141074903361,3.60018,2.385945310985491,4.076728145647059,0.170529021,0.48502827140105886
2012,9.487,1.4856612850392634,5.06574,2.4405023985942367,2.824434011705882,0.177551055,0.464433819739145
2013,9.549,1.533382252273557,5.17194,2.4778657260688846,3.6449099508823535,0.1859957655,-0.3983291901776824
2014,9.619,1.64902648764038,4.21614,2.564000039274904,3.834119221058824,0.194189293,0.45957793430665195
2015,9.61,1.7049156698455799,6.27642,2.607821039762621,2.641501733764706,0.196215146,-0.4070422496817482
2016,9.613,1.5552047698059066,6.07464,2.6835066044567957,3.1832322397647066,0.199106369,-0.9722804434155964
2017,9.742,1.5211094125722233,4.57722,2.519991389973299,3.8300333237647055,0.203693613,0.13217108583421933
2018,9.94,1.5536369457346566,5.08698,2.5610906617026004,3.776393861588235,0.210855607,-0.14168318455617962
2019,9.945622215923681,1.8026369457346567,5.42682,2.6259905646281965,3.1367427728823536,0.21529754199999998,0.3434082821477872
